DATE,Cost,InstanceId,ResourceLocation,MeterId,UnitOfMeasure,ConsumedQuantity
05/11/2020 00:00:00,15.0328113563932,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-BOE-QAS,southeastasia,a65937ec-6a71-4057-b638-c87221a92cd6,10 Hours,1.0000000000
05/11/2020 00:00:00,82.2487458519137,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-ERP-Access2,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,21.8668200000
05/12/2020 00:00:00,111.8886944395799,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FGCLOUD/providers/Microsoft.Compute/virtualMachines/fgcloudman,AustraliaSouthEast,dd6ed7ae-3dd7-4e12-b9c3-10507b8d7e91,10 Hours,24.0000000000
05/12/2020 00:00:00,268.1019906370562,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-BW-PRD-HANA,southeastasia,9b6b4646-5e74-45db-9592-65d38ac957e1,1 Hour,1.0000000000
05/12/2020 00:00:00,161.7346275894075,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-GIS-PRD-AP,southeastasia,1cf1d210-35c0-4f6a-8aa7-0ae52dfd6ec6,10 Hours,21.5000000000
05/12/2020 00:00:00,82.7496823379944,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-GIS-DEV-MAP,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,22.0000000000
05/12/2020 00:00:00,82.7496823379944,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-GIS-PRD-MAP,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,22.0000000000
05/12/2020 00:00:00,86.5110315351760,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-WDP-DEV,southeastasia,2dff75ae-bd6e-417e-918d-8542c8ea3423,10 Hours,23.0000000000
05/12/2020 00:00:00,44.8414931354309,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-BOE-PRD,southeastasia,b280db3f-01fd-4a0d-a60a-dbba07a9381b,10 Hours,1.4979100000
05/12/2020 00:00:00,15.0328113563932,/subscriptions/40fa9e7c-d9c1-443e-9274-082880afc961/resourceGroups/FARGLORY_SAP/providers/Microsoft.Compute/virtualMachines/FG-SLT-PRD,southeastasia,a65937ec-6a71-4057-b638-c87221a92cd6,10 Hours,1.0000000000
